"movieId","movieYear","movieURL","movieTitle","critic_score","critic_sentiment","audience_score","audience_sentiment","release_date_theaters","release_date_streaming","rating","original_language","runtime"
"e1090e19-17f3-3511-b3d8-08b4b8e1b766",2015,"https://www.rottentomatoes.com/m/grandmas_boy","Grandma's Boy",15.0,"negative",85.0,"positive","","Oct 28, 2015","R (Nudity|Drug Use|Strong Crude and Sexual Humor|Strong Language)","English","1h 34m"
"e27346ae-d9fc-3c3e-b283-6d3dc8d23ea8",2015,"https://www.rottentomatoes.com/m/brooklyn","Brooklyn",97.0,"positive",87.0,"positive","Nov 25, 2015, Wide","Feb 23, 2016","PG-13 (Brief Strong Language|A Scene of Sexuality)","English (United Kingdom)","1h 52m"
"e30257d1-b962-3e63-b370-8d39bee7c096",2015,"https://www.rottentomatoes.com/m/max_2016","Max",37.0,"negative",70.0,"positive","Jun 26, 2015, Wide","Jun 28, 2016","PG (Brief Language|Action/Violence|Peril|Some Thematic Elements)","English","1h 51m"
"e60206b0-91d8-31f3-ad79-3ce42e1611f4",2015,"https://www.rottentomatoes.com/m/kabhi_khushi_kabhie_gham","Kabhi Khushi Kabhie Gham",100.0,"positive",88.0,"positive","","Jun 27, 2015","","English","3h 29m"
"e6214715-5775-3a21-bcc5-45e42b3af954",2015,"https://www.rottentomatoes.com/m/the_sugarland_express","The Sugarland Express",87.0,"positive",66.0,"positive","","Jan 1, 2015","PG","English","1h 49m"
"e6528c13-3d95-3d3c-8c0d-db8ade87592f",2015,"https://www.rottentomatoes.com/m/he_never_died","He Never Died",88.0,"positive",65.0,"positive","Dec 18, 2015, Limited","Nov 17, 2016","R (Language Throughout|Bloody Violence)","English","1h 39m"
"e66d40da-2a2b-3e26-9aa7-bd0ee42a3990",2015,"https://www.rottentomatoes.com/m/selfless_2015","Self/less",18.0,"negative",46.0,"negative","Jul 10, 2015, Wide","Aug 16, 2016","PG-13 (Sequences of Violence|Language|Some Sexuality)","English","1h 56m"
"e8086bef-8678-3092-916a-c0bf3e865de0",2015,"https://www.rottentomatoes.com/m/joe_kidd","Joe Kidd",80.0,"positive",54.0,"negative","","May 7, 2015","PG","English","1h 28m"
"e8c5cd4b-fc85-3f3b-8c56-1fa353b82f75",2015,"https://www.rottentomatoes.com/m/mcfarland_usa","McFarland, USA",80.0,"positive",88.0,"positive","Feb 20, 2015, Wide","Jun 2, 2015","PG (Some Violence|Language|Thematic Material)","English","2h 9m"
"e96977d6-f5d9-33f5-92e3-15772168d529",2015,"https://www.rottentomatoes.com/m/southpaw_2015","Southpaw",60.0,"positive",75.0,"positive","Oct 2, 2015","Aug 10, 2016","R (Some Violence|Language Throughout)","English","2h 3m"
"e98bb217-c290-301e-a68c-bfa58ab8606a",2015,"https://www.rottentomatoes.com/m/the_end_of_the_tour_2015","The End of the Tour",92.0,"positive",82.0,"positive","Jul 31, 2015, Limited","Aug 15, 2016","R (Some Sexual References|Language)","English","1h 46m"
"eaff3923-263e-34ee-9573-36afef6a7643",2015,"https://www.rottentomatoes.com/m/me_and_earl_and_the_dying_girl","Me and Earl and the Dying Girl",82.0,"positive",86.0,"positive","Jul 3, 2015, Wide","Oct 2, 2015","PG-13 (Language|Drug Material|Sexual Content|Some Thematic Elements)","English","1h 45m"
"eb0ceaf0-dabd-36d9-8ed0-42fb1c95da89",2015,"https://www.rottentomatoes.com/m/victor_frankenstein_2015","Victor Frankenstein",26.0,"negative",37.0,"negative","Nov 10, 2015, Original","Feb 23, 2016","PG-13 (Macabre Images|A Sequence of Destruction|Violence)","English","1h 50m"
"eba53964-706b-366f-b526-c80904fd625e",2015,"https://www.rottentomatoes.com/m/the_perfect_guy","The Perfect Guy",18.0,"negative",51.0,"negative","Sep 11, 2015, Wide","Nov 30, 2016","PG-13 (Menace|Brief Strong Language|Sexuality|Violence)","English","1h 40m"
"ed22b161-843b-395b-9fb9-939a6101db30",2015,"https://www.rottentomatoes.com/m/magic_mike_xxl","Magic Mike XXL",65.0,"positive",55.0,"negative","Jul 1, 2015, Wide","Jun 28, 2016","R (Pervasive Language|Drug Use|Some Nudity|Strong Sexual Content)","English","1h 55m"
"edc327fb-0d60-36c5-b006-efc2141be33c",2015,"https://www.rottentomatoes.com/m/the_second_best_exotic_marigold_hotel","The Second Best Exotic Marigold Hotel",66.0,"positive",59.0,"negative","Mar 6, 2015, Limited","Nov 30, 2016","PG (Suggestive Comments|Some Language)","English","2h 2m"
"edc97899-04de-3e64-aa1b-46b29d530b8c",2015,"https://www.rottentomatoes.com/m/song_of_the_sea_2014","Song of the Sea",99.0,"positive",92.0,"positive","","Mar 16, 2015","PG (Pipe Smoking Images|Language|Some Mild Peril)","English","1h 34m"
"edce79d4-a3f9-3312-99b7-78f9d2cd1963",2015,"https://www.rottentomatoes.com/m/1072381-time_to_kill","A Time to Kill",67.0,"positive",85.0,"positive","","Dec 12, 2015","R","English","2h 30m"
"eee8346f-d51a-3411-b284-772a8222fac8",2015,"https://www.rottentomatoes.com/m/war_pigs_2015","War Pigs","","",20.0,"negative","Sep 18, 2015, Limited","Aug 13, 2016","R (Some Language|Bloody War Violence)","English","1h 32m"
"f17a89ce-c504-311b-958f-428f3526210e",2015,"https://www.rottentomatoes.com/m/hot_tub_time_machine_2","Hot Tub Time Machine 2",14.0,"negative",26.0,"negative","Feb 20, 2015, Wide","Jan 11, 2016","R (Drug Use|Crude Sexual Content|Graphic Nudity|Language Throughout|Some Violence)","English","1h 33m"
"f185763b-c416-3eaf-b077-f0bd0b5b4a9c",2015,"https://www.rottentomatoes.com/m/legend_2015","Legend",61.0,"positive",59.0,"negative","Nov 20, 2015, Limited","Sep 6, 2016","R (Some Sexual and Drug Material|Language Throughout|Strong Violence)","English","2h 11m"
"f244e939-1191-308b-ac66-287cc6a542b8",2015,"https://www.rottentomatoes.com/m/the_woman_in_black_2_angel_of_death","The Woman in Black 2: Angel of Death",24.0,"negative",24.0,"negative","Jan 2, 2015, Wide","Mar 31, 2015","PG-13 (Some Frightening Images|Some Disturbing Images|Thematic Elements)","English","1h 38m"
"f2b69c85-f152-3488-927e-27c6cff490dc",2015,"https://www.rottentomatoes.com/m/by_the_sea_2015","By the Sea",35.0,"negative",29.0,"negative","Nov 13, 2015, Limited","Oct 4, 2016","R (Nudity|Language|Strong Sexuality)","English","2h 2m"
"f2d374c1-31c9-3d9a-83ed-2376758434b6",2015,"https://www.rottentomatoes.com/m/tomboy_2011","Tomboy",96.0,"positive",83.0,"positive","","Feb 5, 2015","","Canadian French","1h 24m"
"f566a82b-dc47-30a4-837f-ae71cbf3b56b",2015,"https://www.rottentomatoes.com/m/the_stanford_prison_experiment","The Stanford Prison Experiment",84.0,"positive",75.0,"positive","Jul 17, 2015, Limited","Nov 30, 2016","R (Language|Abusive Behavior|Some Sexual References)","English","1h 57m"
"f58cfe29-6b86-3242-a72d-a64ff3011447",2015,"https://www.rottentomatoes.com/m/tetsuo-the-ironman","Tetsuo: The Iron Man",84.0,"positive",76.0,"positive","","Feb 13, 2015","","Japanese","1h 7m"
"f7f37953-d68b-3896-a7e3-88b18d3c4280",2015,"https://www.rottentomatoes.com/m/dragon_ball_z_resurrection_f","Dragon Ball Z: Resurrection F",83.0,"positive",83.0,"positive","Aug 4, 2015, Limited","Oct 9, 2015","","Japanese","1h 33m"
"f8fae63b-c022-388d-8252-771b780b636e",2015,"https://www.rottentomatoes.com/m/ramen_girl","The Ramen Girl","","",50.0,"negative","","Apr 14, 2015","PG-13 (Some Sexual Content)","English","1h 42m"
"fb8dab94-5274-328e-964b-9650e88b37ac",2015,"https://www.rottentomatoes.com/m/love_and_mercy","Love & Mercy",89.0,"positive",85.0,"positive","Jun 5, 2015, Limited","Jun 18, 2016","PG-13 (Language|Drug Content|Thematic Elements)","English","2h 0m"
"fbfc94c2-437a-3d07-87c5-5905f37cef44",2015,"https://www.rottentomatoes.com/m/effie_gray","Effie Gray",43.0,"negative",40.0,"negative","Apr 3, 2015, Limited","Jan 19, 2016","PG-13 (Thematic and Sexual Content|Some Nudity)","British English","1h 48m"
"fc1f3630-eafa-355d-aba1-363f5471271b",2015,"https://www.rottentomatoes.com/m/the_humbling","The Humbling",53.0,"negative",28.0,"negative","Jan 23, 2015, Limited","May 22, 2017","R (Language|Brief Violence|Sexual Material)","English","1h 53m"
"fccc5f69-46cf-3978-a602-ba7a29a06ed4",2015,"https://www.rottentomatoes.com/m/cant_buy_me_love","Can't Buy Me Love",50.0,"negative",74.0,"positive","","Jul 28, 2015","PG-13","English","1h 34m"
"fe3b3318-0344-3534-ad64-cfa1c032b77b",2015,"https://www.rottentomatoes.com/m/the_water_diviner","The Water Diviner",63.0,"positive",60.0,"positive","Apr 24, 2015, Wide","Jul 7, 2015","R (War Violence|Some Disturbing Images)","English","1h 52m"
"fe92689b-eee6-304c-bb63-88fd75d03347",2015,"https://www.rottentomatoes.com/m/grandma_2015","Grandma",91.0,"positive",67.0,"positive","Aug 21, 2015, Limited","Aug 10, 2016","R (Some Drug Use|Language)","English","1h 18m"
"ff87e861-d0c6-38d4-8bd9-face65d33a67",2015,"https://www.rottentomatoes.com/m/where_eagles_dare","Where Eagles Dare",84.0,"positive",89.0,"positive","","Sep 11, 2015","PG","English","2h 38m"
"ffcfe457-b696-3b65-ad24-982110a22603",2015,"https://www.rottentomatoes.com/m/clouds_of_sils_maria","Clouds of Sils Maria",91.0,"positive",65.0,"positive","Apr 10, 2015, Limited","Nov 30, 2016","R (Language|Brief Graphic Nudity)","English","2h 3m"
"005cb96a-b9a5-317c-8196-0ecbe6a7dc68",2016,"https://www.rottentomatoes.com/m/girl_in_the_box_2016","Girl in the Box","","",49.0,"negative","","Sep 14, 2016","TV-14","English","1h 30m"
"00643e44-b292-3bad-aff0-1212fe8e4e02",2016,"https://www.rottentomatoes.com/m/good_kids_2016","Good Kids",33.0,"negative",42.0,"negative","Oct 21, 2016, Limited","Jan 21, 2017","R (Sexual Content|Language|Drug and Alcohol Use)","English","1h 30m"
"00ca0586-e82b-37f1-b039-07ab02404d7c",2016,"https://www.rottentomatoes.com/m/alps","Alps",75.0,"positive",51.0,"negative","","Aug 10, 2016","","Greek","1h 33m"
"015d0beb-ba49-3ab5-9275-d541f9eefac4",2016,"https://www.rottentomatoes.com/m/1209767-mary_and_max","Mary and Max",95.0,"positive",92.0,"positive","","Sep 27, 2016","","English","1h 32m"
"01906e1a-c508-39bc-ae6b-f9c741050a40",2016,"https://www.rottentomatoes.com/m/code","Thick as Thieves",20.0,"negative",33.0,"negative","","Nov 23, 2016","R (Sexuality|Language|Some Nudity)","English","1h 44m"
"01a85de2-f722-3725-a481-9ff72743b110",2016,"https://www.rottentomatoes.com/m/death_proof","Grindhouse Presents: Death Proof",64.0,"positive",71.0,"positive","","Nov 18, 2016","","English","1h 54m"
"01b620ed-73cd-38d2-a46a-9b39685cebbc",2016,"https://www.rottentomatoes.com/m/superman_doomsday","Superman: Doomsday",57.0,"negative",57.0,"negative","","Jun 13, 2016","PG-13 (Action/Violence)","English","1h 15m"
"01ce4a58-bc0a-312b-b071-79ad04dc4f0a",2016,"https://www.rottentomatoes.com/m/lionheart_1990","Lionheart",39.0,"negative",52.0,"negative","","May 23, 2016","R","English","1h 45m"
"022c963a-ce3f-3f9b-9ecd-e9fb40b608ee",2016,"https://www.rottentomatoes.com/m/love_and_friendship","Love & Friendship",96.0,"positive",59.0,"negative","May 27, 2016, Wide","Sep 6, 2016","PG (Some Thematic Elements)","English","1h 33m"
"02b438ae-5d99-3641-80a0-c8ed4fc66a83",2016,"https://www.rottentomatoes.com/m/the_brothers_grimsby","The Brothers Grimsby",36.0,"negative",41.0,"negative","Mar 11, 2016, Wide","Sep 29, 2016","R (Language|Graphic Nudity|Some Drug Use|Strong Crude Sexual Content|Violence)","English","1h 23m"
"02cea811-2068-3c96-a129-e1b73601ebc3",2016,"https://www.rottentomatoes.com/m/mothers_day_2016","Mother's Day",8.0,"negative",44.0,"negative","Apr 29, 2016, Wide","Aug 2, 2016","PG-13 (Some Suggestive Material|Language)","English","1h 58m"
"03b9623a-dd50-34e2-a7cb-c9e6178c2990",2016,"https://www.rottentomatoes.com/m/motel_hell","Motel Hell",67.0,"positive",53.0,"negative","","Nov 30, 2016","R","English","1h 46m"
"041cd777-91cb-3282-bd9b-97850dc4620f",2016,"https://www.rottentomatoes.com/m/sex_and_the_single_girl","Sex and the Single Girl",50.0,"negative",55.0,"negative","","Nov 21, 2016","","English","1h 54m"
"04400d9a-29ed-3dfe-a906-7dcf5d885c6e",2016,"https://www.rottentomatoes.com/m/thesis","Thesis",83.0,"positive",89.0,"positive","","Nov 20, 2016","R","Spanish (Spain)","2h 5m"
"047396a5-97ee-34f7-bd10-5f0dc418b301",2016,"https://www.rottentomatoes.com/m/hello_my_name_is_doris","Hello, My Name Is Doris",85.0,"positive",76.0,"positive","Mar 25, 2016, Wide","Dec 31, 2016","R (Language)","English","1h 30m"
"04e9adaf-2efa-37f0-a7d9-fe48e11dd8ff",2016,"https://www.rottentomatoes.com/m/justice_league_war","Justice League: War",57.0,"negative",79.0,"positive","","Jun 8, 2016","PG-13 (Some Language|Sequences of Action & Violence)","English","1h 19m"
"05245c3f-e497-38c5-90ff-990b79dc40b7",2016,"https://www.rottentomatoes.com/m/justice_league_doom","Justice League: Doom",100.0,"positive",87.0,"positive","","Jun 16, 2016","PG-13 (Sequences of Violent Action)","English","1h 17m"
"052ad647-34b4-39ac-b36e-d5dad6287ff9",2016,"https://www.rottentomatoes.com/m/ithaca","Ithaca",22.0,"negative",32.0,"negative","Sep 9, 2016, Limited","Oct 4, 2016","PG (A War Image|Thematic Elements|Smoking)","English","1h 36m"
"0543a729-8318-3732-8a17-703bdea794bc",2016,"https://www.rottentomatoes.com/m/the_neon_demon","The Neon Demon",59.0,"negative",51.0,"negative","Jun 24, 2016, Wide","Aug 30, 2016","R (Bloody Images|A Scene of Aberrant Sexuality|Disturbing Violent Content|Graphic Nudity|Language)","English","1h 57m"
"066a3e10-53ad-379a-94ba-5bc858f16ec7",2016,"https://www.rottentomatoes.com/m/the_boss_2016","The Boss",22.0,"negative",38.0,"negative","Apr 8, 2016, Wide","Oct 4, 2016","R (Language|Brief Drug Use|Sexual Content)","English","1h 39m"
"0725059d-157c-3a7f-a9a6-75b12fa26533",2016,"https://www.rottentomatoes.com/m/viral_2016","Viral",56.0,"negative",29.0,"negative","Jul 29, 2016, Limited","Jan 7, 2017","R (Some Language|Sexual References|Disturbing Violent Content|Teen Partying)","English","1h 29m"
"07624be8-b419-3fa5-8f3a-c1dbc0a187cc",2016,"https://www.rottentomatoes.com/m/our_kind_of_traitor_2016","Our Kind of Traitor",72.0,"positive",50.0,"negative","Jul 1, 2016, Limited","Oct 13, 2016","R (Language Throughout|Brief Drug Use|Nudity|Some Sexuality|Violence)","English","1h 48m"
"0798a87c-03ff-3de6-a310-845d5a798ded",2016,"https://www.rottentomatoes.com/m/torn_curtain","Torn Curtain",63.0,"positive",52.0,"negative","","Mar 5, 2016","PG","English","2h 8m"
"07fbc55d-3a32-3d7d-956b-4ea0839f0191",2016,"https://www.rottentomatoes.com/m/good_day_to_be_black_and_sexy","A Good Day to Be Black & Sexy",80.0,"positive",51.0,"negative","","Nov 18, 2016","R (Dialogue|Sexual Content|Language)","English","1h 32m"
"0893fd27-332e-3fd7-abc9-19f9bef24e79",2016,"https://www.rottentomatoes.com/m/remember_2016","Remember",69.0,"positive",79.0,"positive","Mar 11, 2016, Limited","Aug 15, 2016","R (Language|A Sequence of Violence)","English","1h 35m"
"08f5ec99-4a53-3c16-9bd5-0f12782d3fc8",2016,"https://www.rottentomatoes.com/m/tale_of_tales","Tale of Tales",83.0,"positive",56.0,"negative","Apr 22, 2016, Limited","Dec 5, 2016","R (Nudity|Bloody Images|Sexuality|Some Violence)","English","2h 5m"
"09a55ab7-95a2-36ba-a2a7-aa0bd429ad24",2016,"https://www.rottentomatoes.com/m/warcraft","Warcraft",29.0,"negative",76.0,"positive","Jun 10, 2016, Wide","Feb 23, 2017","PG-13 (Intense Fantasy Violence)","English","2h 3m"
"0a488bc3-be7e-36e5-a9f2-15d84ed9edc6",2016,"https://www.rottentomatoes.com/m/heavy","Heavy",87.0,"positive",66.0,"positive","","Dec 5, 2016","R","English","1h 45m"
"0a7869cb-be19-3d95-ab8f-2388df6fba8f",2016,"https://www.rottentomatoes.com/m/whiskey_tango_foxtrot","Whiskey Tango Foxtrot",68.0,"positive",54.0,"negative","Mar 4, 2016, Wide","Jun 17, 2016","R (Pervasive Language|Drug Use|Some Sexual Content|Violent War Images)","English","1h 51m"
"0b3587fa-388b-3f3a-8aff-f7dba6f93d3c",2016,"https://www.rottentomatoes.com/m/first_blood","First Blood",86.0,"positive",86.0,"positive","","Aug 10, 2016","R","English","1h 35m"
"0c3b2955-bc38-3812-867b-4cee0e2314d7",2016,"https://www.rottentomatoes.com/m/8_million_ways_to_die","8 Million Ways to Die",0.0,"negative",39.0,"negative","","Nov 30, 2016","R","English","1h 55m"
"0c971ad6-112e-3960-adcf-5aad1f19c51d",2016,"https://www.rottentomatoes.com/m/pride_and_prejudice_and_zombies","Pride and Prejudice and Zombies",47.0,"negative",45.0,"negative","Feb 5, 2016, Wide","Sep 10, 2016","PG-13 (Zombie Violence and Action|Brief Suggestive Material)","English","1h 48m"
"0c9919d3-b6a0-3716-b855-369ac37dc214",2016,"https://www.rottentomatoes.com/m/queen_of_katwe_2016","Queen of Katwe",94.0,"positive",86.0,"positive","Sep 30, 2016, Wide","Jan 10, 2017","PG (Some Suggestive Material|An Accident Scene|Thematic Elements)","English","2h 4m"
"0ca3e300-1aa7-3e8d-87b4-7a09fd281315",2016,"https://www.rottentomatoes.com/m/we_are_still_here","We Are Still Here",95.0,"positive",47.0,"negative","","Feb 29, 2016","","English","1h 24m"
"0cb81103-4db1-39c4-a970-ba8405e6ba06",2016,"https://www.rottentomatoes.com/m/dil-chahta-hai","Dil Chahtha Hain",100.0,"positive",94.0,"positive","","Nov 18, 2016","","Hindi","3h 3m"
"0d0076eb-f561-3c5c-be45-0924778333c5",2016,"https://www.rottentomatoes.com/m/ruroni_kenshin_meiji_kenkaku_roman_tan","Rurouni Kenshin","","",84.0,"positive","","Nov 1, 2016","","Japanese","2h 14m"
"0d6527b2-86f5-307b-9e1c-1931a3f2bdb4",2016,"https://www.rottentomatoes.com/m/january_man","The January Man",28.0,"negative",29.0,"negative","","Oct 17, 2016","R","English","1h 37m"
"0dbf7c97-9095-37ed-bb31-069c9dd91d90",2016,"https://www.rottentomatoes.com/m/embrace_of_the_serpent","Embrace of the Serpent",96.0,"positive",85.0,"positive","Feb 17, 2016, Limited","Oct 6, 2016","","Spanish","2h 3m"
"0e0e9015-1594-3fec-bb2b-b6fb2e5dea93",2016,"https://www.rottentomatoes.com/m/red_dog_2012","Red Dog",84.0,"positive",80.0,"positive","","Nov 18, 2016","PG (Thematic Elements|Some Language|Sensuality)","English (Australia)","1h 32m"
"0f104e72-7f89-3466-98f5-b0304f46a5df",2016,"https://www.rottentomatoes.com/m/1005521-death_of_a_salesman","Death of a Salesman",100.0,"positive",75.0,"positive","","Nov 15, 2016","TV-PG","English","2h 15m"
"0f17b977-2996-3584-ab31-1d7f438ec263",2016,"https://www.rottentomatoes.com/m/31","31",47.0,"negative",35.0,"negative","Oct 21, 2016, Limited","Oct 26, 2016","R (Pervasive Language|Drug Use|Sexual Content|Strong Bloody Horror Violence)","English","1h 42m"
"105c6185-1cff-3a2f-9bc9-c0df864370b5",2016,"https://www.rottentomatoes.com/m/a_man_called_ove","A Man Called Ove",91.0,"positive",88.0,"positive","Sep 30, 2016, Limited","Dec 13, 2016","PG-13 (Some Disturbing Images|Language|Thematic Content)","Swedish","1h 56m"
"10b82c82-16d3-3aa0-9b43-e58dbd33ee90",2016,"https://www.rottentomatoes.com/m/salems_lot","Salem's Lot",89.0,"positive",65.0,"positive","","Sep 20, 2016","PG","English","1h 52m"
"10d00115-4fc0-3c26-8740-b54d18687a29",2016,"https://www.rottentomatoes.com/m/assassins_creed","Assassin's Creed",18.0,"negative",42.0,"negative","Dec 21, 2016, Wide","Mar 10, 2017","PG-13 (Intense Sequences of Action|Brief Strong Language|Intense Sequences of Violence|Thematic Elements)","English","1h 56m"
"10dd0b74-9237-3624-9ca6-e4769d3a23ef",2016,"https://www.rottentomatoes.com/m/the_kingdom_of_dreams_and_madness","The Kingdom of Dreams and Madness",92.0,"positive",87.0,"positive","","Aug 10, 2016","","Japanese","1h 58m"
"1281498c-4757-3897-9cfc-f83388a66e61",2016,"https://www.rottentomatoes.com/m/a_kind_of_murder","A Kind of Murder",33.0,"negative",15.0,"negative","Dec 16, 2016, Limited","Mar 21, 2017","R (Some Violence|Language)","English","1h 38m"
"1321bcf1-8a1a-3783-992f-4da8512f1c4b",2016,"https://www.rottentomatoes.com/m/smart_house","Smart House","","",53.0,"negative","","Sep 2, 2016","TV-G","English","1h 30m"
"138b9d4d-691b-3d69-a5ad-ea747bcd894e",2016,"https://www.rottentomatoes.com/m/ben_hur_2016","Ben-Hur",25.0,"negative",52.0,"negative","Aug 19, 2016, Wide","Jan 4, 2017","PG-13 (Sequences of Violence|Disturbing Images)","English","2h 5m"
"13b3fa4c-a14c-3c0e-8369-52d5fc93e5bc",2016,"https://www.rottentomatoes.com/m/other_people","Other People",85.0,"positive",79.0,"positive","Sep 9, 2016, Limited","Jan 20, 2017","","English","1h 37m"
"13d10b86-d855-3297-a4fb-240cea40d316",2016,"https://www.rottentomatoes.com/m/the_man_who_knew_infinity","The Man Who Knew Infinity",63.0,"positive",71.0,"positive","Apr 29, 2016, Limited","Aug 24, 2016","PG-13 (Some Thematic Elements|Smoking)","English","1h 54m"
"142f46f9-31ad-31b9-a1c7-f67f49784c76",2016,"https://www.rottentomatoes.com/m/dear_zindagi","Dear Zindagi",73.0,"positive",73.0,"positive","Nov 23, 2016, Limited","Mar 18, 2017","","Hindi","2h 30m"
"14334712-b6af-3ba2-bfe1-35adb98f711f",2016,"https://www.rottentomatoes.com/m/airheads","Airheads",29.0,"negative",50.0,"negative","","Nov 30, 2016","PG-13","English","1h 31m"
"14cba494-fbf6-34a9-a35e-77a141f62382",2016,"https://www.rottentomatoes.com/m/love_in_the_afternoon","Love in the Afternoon",82.0,"positive",78.0,"positive","","Nov 21, 2016","","English","2h 10m"
"16028c9f-b7c9-30c0-a0c1-5fee56b7cbf1",2016,"https://www.rottentomatoes.com/m/sharknado_the_4th_awakens","Sharknado: The 4th Awakens",14.0,"negative",25.0,"negative","","Oct 11, 2016","TV-14 (L|V)","English","1h 30m"
"1602ab0e-043b-3077-b076-f6dee9c4f06b",2016,"https://www.rottentomatoes.com/m/gia","Gia",88.0,"positive",82.0,"positive","","May 4, 2016","R","English","2h 0m"
"1655d908-6680-3030-a880-374dec2822f8",2016,"https://www.rottentomatoes.com/m/sing_street","Sing Street",95.0,"positive",92.0,"positive","Jul 1, 2016","Nov 12, 2016","PG-13 (Drug Material|A Suggestive Image|Thematic Elements|Some Bullying Behavior|Strong Language|Teen Smoking)","English","1h 46m"
"17820ed8-9731-395e-836a-9ad83267e443",2016,"https://www.rottentomatoes.com/m/firestarter","Firestarter",40.0,"negative",53.0,"negative","","Apr 19, 2016","R","English","1h 53m"
"178df329-0579-3001-a67c-3338c4381d3a",2016,"https://www.rottentomatoes.com/m/moonlight_2016","Moonlight",98.0,"positive",79.0,"positive","Nov 18, 2016, Wide","Feb 21, 2017","R (Drug Use|Brief Violence|Language Throughout|Some Sexuality)","English","1h 51m"
"18211234-ed33-3051-abc1-d47beb20a773",2016,"https://www.rottentomatoes.com/m/mr_right_2016","Mr. Right",45.0,"negative",57.0,"negative","Apr 8, 2016, Limited","Oct 4, 2016","R (Violence|Language Throughout)","English","1h 33m"
"19b92d62-d30e-3022-a156-80ce2fecc337",2016,"https://www.rottentomatoes.com/m/murder_of_crows","A Murder of Crows",0.0,"negative",57.0,"negative","","Oct 4, 2016","R","English","1h 42m"
"1a5c1099-6e61-3f6a-b98b-27e5dc3442fd",2016,"https://www.rottentomatoes.com/m/the_finest_hours","The Finest Hours",64.0,"positive",66.0,"positive","Jan 29, 2016, Wide","May 26, 2016","PG-13 (Intense Sequences of Peril)","English","1h 56m"
"1aeae32f-a76e-4088-93c7-7ee577c6e88b",2016,"https://www.rottentomatoes.com/m/lemonade_2016","Lemonade",100.0,"positive",80.0,"positive","","Apr 23, 2016","","English","46m"
"1b837404-8fd1-372b-9b87-f6b6199403b0",2016,"https://www.rottentomatoes.com/m/program","The Program",43.0,"negative",80.0,"positive","","Dec 5, 2016","R","English","1h 53m"
"1b97011b-6685-3768-a4ff-7675241fa15e",2016,"https://www.rottentomatoes.com/m/when_the_bough_breaks_2016","When the Bough Breaks",12.0,"negative",45.0,"negative","Sep 9, 2016, Wide","Dec 27, 2016","PG-13 (Sexuality/Partial Nudity|Language|Some Disturbing Images|Thematic Elements|Violence)","English","1h 42m"
"1bdc12c4-f51e-30d2-8926-fc81cda2e411",2016,"https://www.rottentomatoes.com/m/swiss_army_man","Swiss Army Man",72.0,"positive",72.0,"positive","Jul 1, 2016, Wide","Sep 23, 2016","R (Language and Sexual Material)","English","1h 35m"
"1c43c428-96f4-3154-8774-277d19f2f71e",2016,"https://www.rottentomatoes.com/m/hardcore_henry","Hardcore Henry",51.0,"negative",55.0,"negative","Apr 8, 2016, Wide","Oct 4, 2016","R (Language Throughout|Drug Use|Mayhem|Nonstop Bloody Brutal Violence|Sexual Content/Nudity)","English","1h 35m"
"1c4a0997-5316-30ed-a1c0-1a6e92ceba71",2016,"https://www.rottentomatoes.com/m/elvis_and_anabelle","Elvis and Anabelle","","",74.0,"positive","","Dec 25, 2016","PG-13 (Sexuality|Disturbing Behavior|Brief Strong Language|Thematic Material)","English","1h 38m"
"1c9a71e9-1222-30aa-be30-7b81d84f8768",2016,"https://www.rottentomatoes.com/m/thanatomorphose","Thanatomorphose","","",31.0,"negative","","Aug 10, 2016","","English","1h 40m"
"1cab784e-cfb2-35c7-9491-56b16643ee51",2016,"https://www.rottentomatoes.com/m/capricorn_one","Capricorn One",65.0,"positive",58.0,"negative","","Nov 18, 2016","PG","English","2h 4m"
"1d9da0d0-58bc-3e9e-8b56-de54352ae802",2016,"https://www.rottentomatoes.com/m/high_rise_2016","High-Rise",60.0,"positive",38.0,"negative","May 13, 2016, Limited","Aug 3, 2016","R (Graphic Nudity|Disturbing Images|Violence|Language|Some Drug Use|Strong Sexual Content)","English","1h 59m"
"1e324b12-41ab-3d67-a14e-d908f4cfcdc7",2016,"https://www.rottentomatoes.com/m/florence_foster_jenkins_2016","Florence Foster Jenkins",88.0,"positive",68.0,"positive","Dec 2, 2016","Nov 30, 2016","PG-13 (Brief Suggestive Material)","English","1h 50m"
"1e6b9ec8-b7de-3097-a46b-6fb264532b21",2016,"https://www.rottentomatoes.com/m/suicide_squad_2016","Suicide Squad",26.0,"negative",58.0,"negative","Aug 5, 2016, Wide","Nov 15, 2016","PG-13 (Disturbing Behavior|Suggestive Content|Action Throughout|Language|Sequences of Violence)","English","2h 3m"
"1eb09066-2c4e-3c9e-a52e-423445c479c0",2016,"https://www.rottentomatoes.com/m/the_sea_of_trees","The Sea of Trees",17.0,"negative",44.0,"negative","Aug 26, 2016, Limited","Mar 12, 2017","PG-13 (Some Disturbing Images|Mature Thematic Material|Brief Strong Language)","English","1h 50m"
"1f4cf4a4-ccdd-3a32-87dc-073d10a7dd5e",2016,"https://www.rottentomatoes.com/m/aquarius","Aquarius",97.0,"positive",78.0,"positive","Oct 14, 2016, Limited","Apr 20, 2017","","Portuguese (Brazil)","2h 25m"
